content_id,avg_polarity,review_count,pct_positive,pct_neutral,pct_negative,avg_subjectivity,avg_acting_score,avg_plot_score,avg_visual_score
M1939659,-0.029,5,20.0,60.0,20.0,0.619,0.097,0.004,0.093
M1942884,0.262,5,60.0,40.0,0.0,0.592,0.204,0.304,0.0
M1942989,-0.128,5,40.0,20.0,40.0,0.576,0.004,0.047,0.123
M1945044,-0.453,5,0.0,40.0,60.0,0.628,0.013,-0.329,0.0
M1945062,-0.383,5,0.0,40.0,60.0,0.448,-0.187,-0.187,0.0
M1945084,-0.386,5,0.0,60.0,40.0,0.539,0.019,-0.274,0.0
M1950186,0.397,5,100.0,0.0,0.0,0.476,0.063,0.214,0.0
M1950235,-0.13,5,20.0,40.0,40.0,0.644,0.1,-0.047,0.0
M1951166,-0.054,5,20.0,60.0,20.0,0.475,0.02,-0.073,0.093
M1951181,0.253,5,60.0,40.0,0.0,0.59,0.108,0.231,0.123
M1951216,-0.266,5,20.0,40.0,40.0,0.626,0.0,-0.145,0.0
M1951261,-0.305,5,0.0,40.0,60.0,0.679,0.004,0.004,0.0
M1951264,0.242,5,60.0,20.0,20.0,0.54,0.046,0.265,0.0
M1951265,-0.07,5,40.0,20.0,40.0,0.608,0.093,-0.067,0.093
M1951266,-0.174,5,20.0,40.0,40.0,0.546,0.115,-0.032,0.0
M1954315,0.298,5,80.0,0.0,20.0,0.8,0.22,0.232,0.217
M1954470,0.461,5,80.0,20.0,0.0,0.649,0.284,0.105,0.381
M1954701,0.248,5,40.0,40.0,20.0,0.469,0.037,0.15,0.0
M1956620,-0.573,5,0.0,20.0,80.0,0.599,-0.1,-0.247,0.0
M1959332,-0.218,5,20.0,0.0,80.0,0.629,-0.1,0.001,0.101
M1959438,0.022,5,20.0,80.0,0.0,0.455,0.017,0.084,0.0
M1959490,-0.108,5,40.0,20.0,40.0,0.585,0.0,0.051,0.0
M1959563,0.32,5,60.0,40.0,0.0,0.603,0.197,0.215,0.093
M1961175,-0.157,5,0.0,80.0,20.0,0.43,0.004,-0.143,0.0
M1961675,0.354,5,60.0,40.0,0.0,0.632,0.337,0.244,0.093
M1964418,-0.047,5,20.0,60.0,20.0,0.546,0.108,0.033,0.0
M1964624,0.266,5,60.0,40.0,0.0,0.675,0.243,0.113,0.093
M1965065,-0.129,5,40.0,0.0,60.0,0.589,0.093,-0.098,0.093
M1965162,-0.241,5,20.0,20.0,60.0,0.688,-0.1,-0.146,0.0
M1966359,-0.355,5,0.0,60.0,40.0,0.504,0.017,-0.129,0.0
M1966566,-0.142,5,20.0,40.0,40.0,0.523,-0.061,0.062,0.123
M1966604,0.434,5,80.0,20.0,0.0,0.706,0.266,0.367,0.123
M1967545,-0.154,5,0.0,80.0,20.0,0.475,0.008,0.008,0.0
M1969062,0.182,5,60.0,20.0,20.0,0.584,0.068,0.15,0.0
M1971325,-0.159,5,0.0,80.0,20.0,0.506,0.004,-0.071,0.0
M1971352,-0.008,5,40.0,40.0,20.0,0.476,0.051,0.004,0.0
M1972571,0.128,5,40.0,60.0,0.0,0.484,0.12,0.027,0.093
M1972591,-0.147,5,20.0,60.0,20.0,0.506,0.015,-0.032,0.0
M1972663,0.134,5,60.0,20.0,20.0,0.552,0.028,0.182,0.0
M1972779,0.326,5,60.0,40.0,0.0,0.71,0.224,0.23,0.093
M1974419,0.16,5,40.0,60.0,0.0,0.681,0.0,0.123,0.123
M1974420,-0.305,5,20.0,40.0,40.0,0.573,0.013,-0.28,0.0
M1975159,-0.24,5,20.0,20.0,60.0,0.667,0.0,0.123,0.123
M1976000,-0.034,5,0.0,80.0,20.0,0.469,0.013,0.013,0.0
M1976009,-0.372,5,0.0,20.0,80.0,0.534,-0.1,-0.1,0.0
M1976989,-0.284,5,0.0,40.0,60.0,0.596,0.004,0.004,0.0
M1977895,-0.106,5,40.0,20.0,40.0,0.736,0.113,0.047,0.0
M1978532,0.026,5,40.0,40.0,20.0,0.543,0.038,0.1,0.0
M1979319,0.481,5,80.0,20.0,0.0,0.651,0.1,0.435,0.123
M1979320,0.766,5,100.0,0.0,0.0,0.704,0.1,0.612,0.101
M1979376,0.332,5,80.0,0.0,20.0,0.598,-0.1,0.246,0.088
M1979388,0.172,5,40.0,60.0,0.0,0.486,0.143,0.113,0.11
M1980209,-0.354,5,0.0,60.0,40.0,0.522,0.008,-0.139,0.0
M1980929,0.504,5,80.0,0.0,20.0,0.625,0.1,0.5,0.0
M1981107,0.041,5,40.0,40.0,20.0,0.354,0.043,0.015,0.0
M1981115,-0.056,5,20.0,20.0,60.0,0.525,0.0,0.076,0.0
M1981128,0.224,5,40.0,40.0,20.0,0.533,-0.072,0.228,0.0
M1981140,-0.06,5,20.0,60.0,20.0,0.446,0.008,0.008,0.0
M1981677,-0.034,5,20.0,60.0,20.0,0.658,0.004,0.029,0.123
M1984153,-0.343,5,0.0,40.0,60.0,0.642,0.0,-0.147,0.0
M1985019,-0.008,5,40.0,20.0,40.0,0.766,0.22,-0.02,0.093
M1985949,-0.185,5,20.0,40.0,40.0,0.615,-0.087,-0.007,-0.152
M1985966,-0.074,5,20.0,60.0,20.0,0.495,-0.087,-0.087,0.055
M1986953,-0.471,5,20.0,0.0,80.0,0.698,0.113,-0.254,0.0
M1986994,-0.464,5,20.0,0.0,80.0,0.586,0.0,-0.145,0.0
M1987680,0.112,5,20.0,80.0,0.0,0.58,0.117,0.117,0.0
M1988621,-0.51,5,0.0,20.0,80.0,0.644,0.0,-0.147,0.0
M1989475,-0.161,5,0.0,80.0,20.0,0.45,-0.092,-0.092,0.0
M1990181,-0.289,5,40.0,0.0,60.0,0.664,0.1,-0.243,0.0
M1990314,0.03,5,20.0,80.0,0.0,0.599,0.047,0.0,0.0
M1991245,-0.435,5,0.0,40.0,60.0,0.566,-0.1,-0.1,0.0
M1992258,0.109,5,20.0,80.0,0.0,0.489,0.031,0.131,0.101
M1995341,-0.093,5,20.0,60.0,20.0,0.578,0.051,-0.094,0.0
M1995390,-0.16,5,20.0,40.0,40.0,0.584,0.013,0.013,0.0
M1996264,0.195,5,40.0,60.0,0.0,0.592,0.208,0.208,0.0
M1996310,0.226,5,60.0,20.0,20.0,0.666,0.127,0.277,0.0
M1999890,-0.193,5,20.0,40.0,40.0,0.482,-0.087,-0.167,0.0
M1999987,-0.157,5,0.0,80.0,20.0,0.459,0.013,-0.085,0.0
M1999995,-0.263,5,0.0,60.0,40.0,0.378,0.027,0.027,0.0
M2002718,-0.137,5,20.0,40.0,40.0,0.542,0.004,0.127,0.123
M2004420,0.103,5,20.0,80.0,0.0,0.51,0.017,0.167,0.0
M2004432,-0.151,5,20.0,40.0,40.0,0.448,0.004,-0.071,0.0
M2005151,0.194,5,40.0,60.0,0.0,0.418,0.12,0.127,0.093
M2005374,0.008,5,20.0,60.0,20.0,0.66,0.004,0.056,0.0
M2006040,-0.395,5,20.0,20.0,60.0,0.671,0.0,-0.291,0.0
M2006295,0.138,5,60.0,20.0,20.0,0.639,0.255,0.217,0.0
M2007360,-0.058,5,0.0,100.0,0.0,0.477,0.021,0.021,0.0
M2011159,-0.313,5,0.0,40.0,60.0,0.512,0.0,-0.221,0.0
M2011276,-0.311,5,0.0,60.0,40.0,0.559,0.008,-0.09,0.0
M2011311,-0.166,5,0.0,80.0,20.0,0.57,0.017,-0.081,0.0
M2011953,0.283,5,60.0,40.0,0.0,0.613,0.051,0.227,0.123
M2011971,0.244,5,60.0,40.0,0.0,0.515,0.038,0.219,0.0
M2012011,-0.109,5,20.0,40.0,40.0,0.527,0.03,-0.098,0.0
M2013293,0.085,5,40.0,40.0,20.0,0.543,0.001,0.019,-0.007
M2014338,0.162,5,60.0,20.0,20.0,0.482,0.055,0.15,0.0
M2015381,0.425,5,80.0,20.0,0.0,0.55,0.128,0.301,0.123
M2016940,-0.111,5,20.0,60.0,20.0,0.486,0.0,-0.074,0.0
M2017020,-0.247,5,0.0,60.0,40.0,0.552,0.027,-0.071,-0.136
M2017038,0.149,5,40.0,40.0,20.0,0.659,0.0,0.127,0.123
M2017561,0.032,5,20.0,80.0,0.0,0.355,0.047,0.019,0.0
M2018086,0.274,5,80.0,20.0,0.0,0.541,0.123,0.1,0.093
M2023453,0.142,5,40.0,40.0,20.0,0.63,0.237,0.144,0.093
M2023587,-0.162,5,20.0,60.0,20.0,0.532,0.043,-0.133,0.0
M2023690,-0.036,5,40.0,40.0,20.0,0.458,0.043,-0.085,0.0
M2024432,-0.249,5,20.0,20.0,60.0,0.561,-0.003,-0.243,0.093
M2024469,0.04,5,40.0,20.0,40.0,0.508,0.057,0.018,0.0
M2024506,-0.511,5,0.0,20.0,80.0,0.633,0.004,-0.143,0.0
M2024519,0.293,5,60.0,40.0,0.0,0.554,0.008,0.331,0.123
M2024544,0.45,5,80.0,0.0,20.0,0.64,0.093,0.373,0.217
M2025667,-0.319,5,20.0,20.0,60.0,0.581,-0.022,-0.198,0.078
M2025690,-0.092,5,0.0,80.0,20.0,0.451,0.008,0.008,0.0
M2027064,-0.289,5,0.0,60.0,40.0,0.584,-0.096,-0.096,0.0
M2027136,-0.463,5,0.0,40.0,60.0,0.615,0.004,-0.241,0.0
M2027140,0.213,5,60.0,0.0,40.0,0.607,0.093,0.114,0.194
M2027231,-0.215,5,20.0,40.0,40.0,0.453,-0.166,-0.196,0.0
M2032557,0.331,5,60.0,40.0,0.0,0.498,0.044,0.237,0.123
M2032572,-0.283,5,40.0,0.0,60.0,0.587,0.093,-0.295,0.093
M2034031,-0.076,5,40.0,20.0,40.0,0.488,-0.022,-0.198,0.0
M2034139,-0.321,5,0.0,60.0,40.0,0.466,0.04,-0.204,0.0
M2034800,-0.003,5,20.0,80.0,0.0,0.416,0.004,0.004,0.0
M2035630,-0.075,5,40.0,40.0,20.0,0.432,-0.083,-0.083,0.0
M2035670,-0.257,5,20.0,20.0,60.0,0.619,-0.1,-0.198,0.0
M2039338,-0.115,5,40.0,20.0,40.0,0.565,-0.096,0.027,0.123
M2039345,-0.322,5,20.0,0.0,80.0,0.655,-0.007,-0.1,0.093
M2039393,-0.134,5,0.0,80.0,20.0,0.496,0.013,0.013,0.0
M2040560,-0.331,5,20.0,20.0,60.0,0.528,0.043,-0.085,0.0
M2042568,0.621,5,80.0,20.0,0.0,0.779,0.127,0.55,0.123
M2042583,0.255,5,60.0,40.0,0.0,0.553,0.137,0.137,0.217
M2043933,-0.591,5,0.0,20.0,80.0,0.537,0.0,-0.293,0.0
M2044729,-0.301,5,20.0,20.0,60.0,0.612,-0.069,-0.198,0.0
M2044801,-0.289,5,20.0,20.0,60.0,0.602,0.108,-0.206,0.093
M2046090,-0.254,5,0.0,60.0,40.0,0.619,0.004,0.004,0.0
M2048770,-0.384,5,0.0,40.0,60.0,0.635,-0.096,-0.194,0.0
M2049543,-0.396,5,20.0,0.0,80.0,0.652,-0.287,-0.287,0.0
M2050633,-0.68,5,0.0,0.0,100.0,0.598,-0.1,-0.296,0.0
M2051879,0.101,5,20.0,80.0,0.0,0.537,0.027,0.15,0.123
M2051894,-0.196,5,20.0,40.0,40.0,0.651,-0.007,-0.247,0.093
M2053425,0.327,5,60.0,20.0,20.0,0.641,0.0,0.401,0.101
M2053463,-0.027,5,60.0,20.0,20.0,0.493,0.0,-0.147,0.0
M2054790,-0.072,5,0.0,80.0,20.0,0.531,0.0,-0.098,0.0
M2055709,-0.541,5,0.0,20.0,80.0,0.613,-0.196,-0.343,0.0
M2055765,-0.519,5,0.0,20.0,80.0,0.648,-0.1,-0.296,0.0
M2056771,0.283,5,40.0,60.0,0.0,0.678,0.22,0.127,0.093
M2057392,0.238,5,40.0,60.0,0.0,0.587,0.207,0.113,0.093
M2058107,0.333,5,40.0,60.0,0.0,0.596,0.0,0.3,0.0
M2058673,-0.362,5,20.0,0.0,80.0,0.531,-0.076,-0.197,0.0
M2059171,0.144,5,40.0,60.0,0.0,0.55,0.017,0.141,0.123
M2059255,0.176,5,40.0,40.0,20.0,0.534,0.092,0.137,0.202
M2061702,0.195,5,60.0,20.0,20.0,0.546,0.0,0.223,0.188
M2061712,0.049,5,40.0,40.0,20.0,0.522,0.0,0.049,0.123
M2062700,-0.227,5,20.0,40.0,40.0,0.644,-0.062,-0.198,0.0
M2062969,-0.223,5,20.0,40.0,40.0,0.525,0.004,-0.143,0.0
M2063781,-0.267,5,20.0,20.0,60.0,0.649,-0.1,-0.097,0.0
M2064713,0.078,5,20.0,80.0,0.0,0.456,0.014,0.125,0.0
M2064968,-0.45,5,0.0,40.0,60.0,0.464,0.027,-0.12,0.0
M2066051,0.241,5,60.0,40.0,0.0,0.578,0.03,0.25,0.0
M2066176,0.209,5,40.0,60.0,0.0,0.638,0.048,0.127,0.123
M2070649,0.592,5,100.0,0.0,0.0,0.747,0.123,0.37,0.464
M2070776,0.039,5,20.0,80.0,0.0,0.428,0.044,0.008,0.0
M2070862,-0.067,5,40.0,20.0,40.0,0.641,0.082,-0.139,0.078
M2071550,-0.327,5,0.0,60.0,40.0,0.623,0.004,-0.192,0.0
M2072230,-0.24,5,0.0,60.0,40.0,0.519,0.0,-0.147,0.0
M2072233,-0.135,5,20.0,40.0,40.0,0.482,-0.033,-0.033,0.0
M2072933,-0.039,5,20.0,60.0,20.0,0.53,0.013,0.013,0.0
M2073016,-0.002,5,20.0,60.0,20.0,0.361,0.078,0.04,0.0
M2073029,0.2,5,60.0,40.0,0.0,0.5,0.159,0.113,0.0
M2073086,0.372,5,80.0,20.0,0.0,0.601,0.145,0.247,0.0
M2073121,-0.286,5,0.0,60.0,40.0,0.582,0.013,-0.085,0.0
M2076220,0.147,5,60.0,40.0,0.0,0.461,0.061,0.08,0.0
M2076298,0.082,5,20.0,60.0,20.0,0.498,0.015,0.165,0.0
M2076822,-0.036,5,20.0,40.0,40.0,0.494,0.013,0.163,0.0
M2076897,0.368,5,60.0,40.0,0.0,0.709,0.204,0.327,0.123
M2077747,0.516,5,80.0,20.0,0.0,0.588,0.275,0.16,0.265
M2077851,0.066,5,0.0,100.0,0.0,0.407,0.027,0.027,0.0
M2077886,0.724,5,100.0,0.0,0.0,0.832,0.1,0.62,0.37
M2078552,-0.059,5,20.0,60.0,20.0,0.502,0.027,0.029,0.0
M2080374,0.321,5,80.0,20.0,0.0,0.609,0.12,0.204,0.078
M2081437,-0.217,5,0.0,60.0,40.0,0.509,0.031,0.031,0.0
M2082180,0.129,5,40.0,60.0,0.0,0.516,0.011,0.211,0.0
M2082197,0.619,5,100.0,0.0,0.0,0.69,0.078,0.473,0.202
M2082221,0.232,5,40.0,60.0,0.0,0.582,0.097,0.127,0.217
M2083231,-0.118,5,20.0,40.0,40.0,0.453,0.028,-0.074,0.0
M2083355,-0.193,5,20.0,40.0,40.0,0.647,0.127,-0.02,0.0
M2083379,-0.025,5,20.0,40.0,40.0,0.525,0.015,0.116,0.101
M2083383,-0.133,5,20.0,40.0,40.0,0.543,-0.003,-0.194,0.093
M2084953,0.418,5,60.0,40.0,0.0,0.612,0.114,0.387,0.123
M2084970,0.688,5,100.0,0.0,0.0,0.848,0.24,0.598,0.247
M2084977,0.193,5,60.0,20.0,20.0,0.641,0.0,0.15,0.0
M2084989,0.226,5,40.0,40.0,20.0,0.548,0.097,0.104,0.093
M2085910,-0.159,5,20.0,40.0,40.0,0.43,0.01,0.032,0.0
M2087850,-0.498,5,0.0,20.0,80.0,0.662,-0.2,-0.298,0.0
M2088003,-0.213,5,20.0,20.0,60.0,0.59,-0.061,-0.058,0.0
M2088735,0.44,5,80.0,20.0,0.0,0.589,0.216,0.223,0.217
M2088745,0.227,5,60.0,40.0,0.0,0.483,0.026,0.194,0.123
M2088950,-0.271,5,0.0,60.0,40.0,0.603,0.013,-0.085,0.0
M2090465,-0.056,5,20.0,40.0,40.0,0.516,0.017,0.021,0.0
M2091256,0.077,5,20.0,80.0,0.0,0.419,0.034,0.004,0.103
M2091473,-0.12,5,0.0,80.0,20.0,0.364,0.017,0.017,0.0
M2091478,0.035,5,40.0,20.0,40.0,0.708,0.0,0.224,0.224
M2091935,-0.426,5,20.0,0.0,80.0,0.617,-0.076,-0.099,0.123
M2092011,-0.149,5,40.0,0.0,60.0,0.611,-0.1,-0.035,0.101
M2093270,-0.406,5,0.0,40.0,60.0,0.643,0.0,-0.245,0.0
M2093977,-0.103,5,40.0,20.0,40.0,0.666,0.038,-0.121,0.123
M2093990,-0.016,5,60.0,0.0,40.0,0.613,0.0,0.003,0.0
M2093991,-0.326,5,20.0,20.0,60.0,0.589,-0.1,-0.1,0.0
M2094018,-0.175,5,20.0,20.0,60.0,0.477,-0.055,-0.1,0.0
M2094064,0.173,5,40.0,60.0,0.0,0.542,0.044,0.137,0.123
M2094766,-0.425,5,0.0,40.0,60.0,0.602,-0.076,-0.223,0.0
M2094877,-0.009,5,20.0,60.0,20.0,0.469,0.004,0.07,0.0
M2095649,-0.233,5,20.0,20.0,60.0,0.687,-0.007,-0.198,0.093
M2096672,-0.186,5,20.0,20.0,60.0,0.461,-0.2,-0.1,0.0
M2096673,0.435,5,80.0,0.0,20.0,0.711,0.047,0.37,0.418
M2097298,0.328,5,60.0,40.0,0.0,0.678,0.0,0.247,0.247
M2097307,-0.162,5,0.0,80.0,20.0,0.343,0.045,-0.102,0.0
M2097331,0.35,5,60.0,40.0,0.0,0.708,0.22,0.25,0.217
M2099556,0.14,5,40.0,40.0,20.0,0.602,0.113,0.214,0.101
M2101341,0.21,5,40.0,40.0,20.0,0.505,0.015,0.202,0.0
M2101383,-0.26,5,20.0,20.0,60.0,0.607,0.013,-0.12,0.0
M2101441,0.007,5,40.0,20.0,40.0,0.605,-0.003,0.015,0.093
M2101473,0.465,5,80.0,20.0,0.0,0.655,0.082,0.351,0.325
M2101569,0.232,5,40.0,40.0,20.0,0.604,0.104,0.254,0.0
M2101570,-0.135,5,40.0,20.0,40.0,0.603,0.093,-0.147,0.093
M2102496,-0.468,5,20.0,0.0,80.0,0.591,0.047,-0.196,0.0
M2103217,0.151,5,60.0,20.0,20.0,0.716,0.287,-0.047,0.187
M2103254,-0.037,5,20.0,60.0,20.0,0.626,0.051,0.004,0.0
M2103264,-0.458,5,0.0,40.0,60.0,0.617,0.0,-0.147,0.0
M2103267,-0.244,5,20.0,40.0,40.0,0.607,0.004,-0.143,0.0
M2103281,0.326,5,60.0,20.0,20.0,0.578,0.272,0.1,0.172
M2105044,-0.304,5,0.0,60.0,40.0,0.542,0.0,-0.147,0.0
M2106361,-0.182,5,0.0,80.0,20.0,0.528,0.0,-0.074,0.0
M2106476,0.204,5,60.0,0.0,40.0,0.585,0.116,0.101,0.179
M2106550,-0.431,5,0.0,40.0,60.0,0.57,0.004,-0.094,0.0
M2106651,0.009,5,40.0,20.0,40.0,0.642,0.1,0.201,0.101
M2107861,-0.317,5,0.0,40.0,60.0,0.595,0.0,-0.098,0.0
M2109184,-0.42,5,20.0,0.0,80.0,0.657,-0.1,-0.118,0.0
M2109248,-0.167,5,20.0,40.0,40.0,0.53,0.028,-0.074,0.0
M2111392,-0.401,5,20.0,0.0,80.0,0.781,0.113,-0.18,0.0
M2111478,0.232,5,60.0,20.0,20.0,0.612,-0.08,0.293,0.123
M2112096,-0.27,5,0.0,60.0,40.0,0.62,0.004,-0.094,0.0
M2112124,-0.455,5,0.0,20.0,80.0,0.567,0.015,-0.059,0.0
M2112210,-0.162,5,20.0,40.0,40.0,0.607,0.03,0.0,0.0
M2113075,0.163,5,80.0,0.0,20.0,0.546,0.0,0.17,0.0
M2113681,0.251,5,40.0,60.0,0.0,0.666,0.004,0.277,0.123
M2113809,-0.029,5,40.0,20.0,40.0,0.643,0.03,0.123,0.123
M2115295,-0.088,5,40.0,20.0,40.0,0.59,0.031,0.0,0.0
M2118624,-0.016,5,0.0,100.0,0.0,0.473,0.021,0.021,0.0
M2118775,-0.222,5,20.0,20.0,60.0,0.492,-0.061,-0.099,0.0
M2119532,0.62,5,100.0,0.0,0.0,0.655,0.272,0.35,0.172
M2119543,-0.075,5,20.0,60.0,20.0,0.494,0.038,0.008,0.0
M2120120,-0.127,5,0.0,80.0,20.0,0.459,0.015,0.015,0.0
M2120152,0.459,5,80.0,20.0,0.0,0.613,0.203,0.333,0.217
M2121382,0.336,5,60.0,40.0,0.0,0.67,0.117,0.367,0.0
M2124787,0.204,5,40.0,60.0,0.0,0.5,0.017,0.228,0.0
M2124908,0.416,5,80.0,20.0,0.0,0.648,0.231,0.223,0.217
M2125423,0.504,5,80.0,20.0,0.0,0.646,0.127,0.454,0.0
M2125435,0.044,5,20.0,60.0,20.0,0.474,0.117,0.117,0.0
M2125501,0.491,5,80.0,20.0,0.0,0.594,0.093,0.361,0.093
M2125608,0.603,5,100.0,0.0,0.0,0.77,0.213,0.587,0.123
M2125653,0.441,5,80.0,20.0,0.0,0.609,0.334,0.204,0.093
M2125666,0.234,5,40.0,60.0,0.0,0.508,0.114,0.225,0.0
M2126235,0.045,5,60.0,20.0,20.0,0.431,-0.076,0.004,0.0
M2126355,-0.285,5,0.0,60.0,40.0,0.406,0.034,-0.041,0.0
M2126357,-0.147,5,0.0,60.0,40.0,0.564,-0.1,-0.1,0.0
M2126362,0.041,5,40.0,20.0,40.0,0.72,0.127,0.152,0.123
M2126403,0.13,5,60.0,20.0,20.0,0.469,0.073,-0.036,0.101
M2129928,0.388,5,60.0,40.0,0.0,0.527,0.093,0.25,0.093
M2130270,-0.202,5,40.0,0.0,60.0,0.611,0.0,-0.047,0.0
M2130321,0.482,5,60.0,40.0,0.0,0.612,0.104,0.404,0.0
M2131532,0.144,5,40.0,40.0,20.0,0.431,0.004,0.182,0.0
M2132285,-0.442,5,0.0,40.0,60.0,0.559,-0.087,-0.233,0.0
M2133196,0.187,5,60.0,0.0,40.0,0.568,0.131,0.223,0.123
M2139555,-0.206,5,20.0,40.0,40.0,0.512,-0.2,-0.2,0.0
M2139881,0.053,5,40.0,20.0,40.0,0.622,0.0,0.273,0.123
M2140037,-0.331,5,0.0,60.0,40.0,0.483,0.019,-0.128,0.0
M2140203,0.476,5,80.0,20.0,0.0,0.697,0.398,0.227,0.172
M2140373,0.417,5,80.0,20.0,0.0,0.725,0.127,0.397,0.123
M2140379,-0.133,5,20.0,40.0,40.0,0.543,0.0,0.003,0.0
M2140465,0.224,5,40.0,40.0,20.0,0.551,0.224,0.13,0.093
M2140479,0.369,5,60.0,40.0,0.0,0.672,0.331,0.331,0.0
M2140507,0.292,5,60.0,40.0,0.0,0.556,0.15,0.214,0.101
M2140619,-0.021,5,20.0,60.0,20.0,0.571,0.148,0.05,0.0
M2141751,-0.132,5,40.0,20.0,40.0,0.574,-0.055,-0.198,0.0
M2141773,-0.224,5,20.0,0.0,80.0,0.668,0.0,0.003,-0.2
M2145829,-0.33,5,20.0,20.0,60.0,0.552,-0.076,-0.145,0.0
M2147365,-0.421,5,20.0,0.0,80.0,0.641,-0.1,-0.198,0.0
M2147459,-0.241,5,20.0,20.0,60.0,0.741,0.027,-0.12,0.0
M2150332,0.242,5,40.0,40.0,20.0,0.642,0.14,0.263,0.123
M2152198,0.429,5,60.0,40.0,0.0,0.696,0.127,0.351,0.224
M2156807,0.25,5,60.0,40.0,0.0,0.522,0.198,0.13,0.0
M2160105,-0.342,5,0.0,60.0,40.0,0.493,0.017,-0.129,0.0
M2165735,-0.068,5,20.0,60.0,20.0,0.596,0.1,-0.047,0.0
M2165859,-0.178,5,20.0,40.0,40.0,0.488,0.057,-0.071,0.0
M2166616,-0.196,5,20.0,20.0,60.0,0.575,-0.087,0.063,0.0
M2167202,-0.574,5,0.0,20.0,80.0,0.569,-0.076,-0.297,0.0
M2167266,0.563,5,80.0,20.0,0.0,0.692,0.22,0.427,0.093
M2170299,0.2,5,40.0,60.0,0.0,0.577,0.008,0.238,0.0
M2170439,0.25,5,60.0,40.0,0.0,0.517,0.23,0.013,0.187
M2170593,0.015,5,20.0,60.0,20.0,0.518,0.03,0.0,0.0
M2171867,-0.046,5,40.0,20.0,40.0,0.633,0.1,0.102,0.0
M2172584,-0.162,5,40.0,0.0,60.0,0.534,0.123,-0.147,0.093
M2172934,-0.033,5,20.0,60.0,20.0,0.43,0.004,0.004,0.0
M2172935,0.109,5,60.0,20.0,20.0,0.611,0.151,0.115,0.0
M2172985,0.035,5,60.0,0.0,40.0,0.675,0.0,0.181,0.101
M2176013,-0.12,5,20.0,40.0,40.0,0.691,0.093,0.0,0.093
M2177511,0.46,5,80.0,20.0,0.0,0.617,0.243,0.337,0.123
M2177771,-0.153,5,20.0,20.0,60.0,0.533,0.013,0.113,0.0
M2177843,0.339,5,80.0,20.0,0.0,0.546,0.123,0.29,0.123
M2178256,0.743,5,100.0,0.0,0.0,0.758,0.093,0.524,0.318
M2178470,0.319,5,60.0,40.0,0.0,0.623,0.2,0.2,0.0
M2178941,0.237,5,40.0,60.0,0.0,0.488,0.0,0.15,0.0
M2179116,0.445,5,80.0,20.0,0.0,0.685,0.389,0.217,0.172
M2179121,0.167,5,60.0,40.0,0.0,0.49,0.034,0.104,0.0
M2179136,0.1,5,40.0,40.0,20.0,0.579,0.015,0.239,0.224
M2180411,-0.153,5,40.0,0.0,60.0,0.754,-0.1,-0.098,0.247
M2180571,-0.346,5,20.0,20.0,60.0,0.622,0.0,-0.147,0.0
M2180994,-0.097,5,0.0,80.0,20.0,0.503,0.004,0.004,0.0
M2181831,0.05,5,60.0,0.0,40.0,0.458,0.092,0.0,0.0
M2181931,0.231,5,60.0,40.0,0.0,0.498,0.174,0.013,0.093
M2182001,0.181,5,60.0,20.0,20.0,0.604,0.182,0.204,0.078
M2182256,-0.273,5,0.0,60.0,40.0,0.523,0.027,-0.071,0.0
M2182972,-0.102,5,20.0,40.0,40.0,0.722,-0.1,0.023,0.123
M2183034,-0.181,5,0.0,80.0,20.0,0.513,0.027,-0.071,0.0
M2184339,-0.275,5,20.0,0.0,80.0,0.48,-0.07,-0.198,0.0
M2186812,-0.342,5,0.0,60.0,40.0,0.677,0.0,-0.245,0.0
M2187115,0.114,5,40.0,40.0,20.0,0.595,0.1,0.054,0.101
M2187884,-0.474,5,0.0,20.0,80.0,0.604,-0.096,-0.096,0.0
M2190367,0.259,5,40.0,60.0,0.0,0.634,0.138,0.261,0.123
M2190838,-0.417,5,0.0,40.0,60.0,0.557,-0.087,-0.331,0.0
M2191701,-0.249,5,20.0,20.0,60.0,0.56,0.013,0.113,0.0
M2191765,0.049,5,20.0,60.0,20.0,0.443,-0.073,0.077,0.0
M2193215,-0.197,5,40.0,20.0,40.0,0.486,-0.087,-0.185,0.0
M2193265,-0.5,5,0.0,20.0,80.0,0.644,0.0,-0.147,0.0
M2193418,-0.745,5,0.0,0.0,100.0,0.647,-0.076,-0.59,0.0
M2194499,0.082,5,60.0,20.0,20.0,0.568,0.13,0.2,0.0
M2195548,-0.196,5,0.0,80.0,20.0,0.543,-0.092,-0.092,0.0
M2198956,-0.566,5,0.0,20.0,80.0,0.627,0.0,-0.441,0.0
M2199571,-0.089,5,20.0,60.0,20.0,0.468,0.031,-0.071,0.0
M2201548,-0.698,5,0.0,0.0,100.0,0.654,-0.1,-0.393,0.0
M2203308,0.37,5,80.0,0.0,20.0,0.733,0.193,0.252,0.093
M2203939,-0.165,5,40.0,20.0,40.0,0.522,-0.096,-0.096,0.0
M2204080,0.1,5,40.0,60.0,0.0,0.506,0.035,0.104,0.0
M2204371,0.126,5,40.0,60.0,0.0,0.516,0.026,0.127,0.123
M2205401,-0.505,5,0.0,20.0,80.0,0.567,-0.087,-0.185,0.0
M2205697,0.151,5,20.0,80.0,0.0,0.508,0.101,0.008,0.093
M2205904,-0.066,5,20.0,40.0,40.0,0.552,0.004,0.049,0.123
M2209418,0.453,5,80.0,20.0,0.0,0.697,0.28,0.123,0.404
